"","Date","Open","Close","Adj.Close","Volume","Result","Value"
"2710","2015_11_12",217.850006,212.940002,212.940002,2915900,"Low",212.660004
"2711","2015_11_13",212.949997,207.190002,207.190002,3430300,"High",212.990005
"2712","2015_11_13",212.949997,207.190002,207.190002,3430300,"Low",206.520004
"2713","2015_11_16",206.089996,214.309998,214.309998,2925400,"High",214.979996
"2714","2015_11_16",206.089996,214.309998,214.309998,2925400,"Low",205.800003
"2715","2015_11_17",215.199997,214,214,2148700,"High",216
"2716","2015_11_17",215.199997,214,214,2148700,"Low",211.399994
"2717","2015_11_18",214.5,221.070007,221.070007,2811900,"High",221.380005
"2718","2015_11_18",214.5,221.070007,221.070007,2811900,"Low",212.520004
"2719","2015_11_19",220.539993,221.800003,221.800003,2504400,"High",226.190002
"2720","2015_11_19",220.539993,221.800003,221.800003,2504400,"Low",220.300003
"2721","2015_11_20",223.490005,220.009995,220.009995,4400700,"High",225
"2722","2015_11_20",223.490005,220.009995,220.009995,4400700,"Low",213.580002
"2723","2015_11_23",217.350006,217.75,217.75,2526200,"High",219.179993
"2724","2015_11_23",217.350006,217.75,217.75,2526200,"Low",214.679993
"2725","2015_11_24",215.369995,218.25,218.25,2480300,"High",221
"2726","2015_11_24",215.369995,218.25,218.25,2480300,"Low",215
"2727","2015_11_25",221.339996,229.639999,229.639999,3990800,"High",230.830002
"2728","2015_11_25",221.339996,229.639999,229.639999,3990800,"Low",220.380005
"2729","2015_11_27",231.059998,231.610001,231.610001,1949400,"High",232.25
"2730","2015_11_27",231.059998,231.610001,231.610001,1949400,"Low",227.009995
"2731","2015_11_30",231.789993,230.259995,230.259995,2659800,"High",234.279999
"2732","2015_11_30",231.789993,230.259995,230.259995,2659800,"Low",229.080002
"2733","2015_12_1",231.059998,237.190002,237.190002,3734000,"High",238
"2734","2015_12_1",231.059998,237.190002,237.190002,3734000,"Low",231.050003
"2735","2015_12_2",237,231.990005,231.990005,2981500,"High",238.600006
"2736","2015_12_2",237,231.990005,231.990005,2981500,"Low",231.229996
"2737","2015_12_3",235.479996,232.710007,232.710007,2939600,"High",237.449997
"2738","2015_12_3",235.479996,232.710007,232.710007,2939600,"Low",230
"2739","2015_12_4",232.460007,230.380005,230.380005,2573600,"High",233.270004
"2740","2015_12_4",232.460007,230.380005,230.380005,2573600,"Low",227.660004
"2741","2015_12_7",227.699997,231.130005,231.130005,3144200,"High",235.630005
"2742","2015_12_7",227.699997,231.130005,231.130005,3144200,"Low",226.149994
"2743","2015_12_8",227.520004,226.720001,226.720001,2687600,"High",228.800003
"2744","2015_12_8",227.520004,226.720001,226.720001,2687600,"Low",224.199997
"2745","2015_12_9",226.699997,224.520004,224.520004,3057800,"High",227.5
"2746","2015_12_9",226.699997,224.520004,224.520004,3057800,"Low",220.720001
"2747","2015_12_10",224.710007,227.070007,227.070007,2071700,"High",228.490005
"2748","2015_12_10",224.710007,227.070007,227.070007,2071700,"Low",223.639999
"2749","2015_12_11",225.240005,217.020004,217.020004,3268700,"High",225.75
"2750","2015_12_11",225.240005,217.020004,217.020004,3268700,"Low",216.639999
"2751","2015_12_14",217.509995,218.580002,218.580002,2827100,"High",220.919998
"2752","2015_12_14",217.509995,218.580002,218.580002,2827100,"Low",214.869995
"2753","2015_12_15",221.820007,221.089996,221.089996,2244400,"High",222.220001
"2754","2015_12_15",221.820007,221.089996,221.089996,2244400,"Low",218
"2755","2015_12_16",222.100006,234.509995,234.509995,5104300,"High",234.880005
"2756","2015_12_16",222.100006,234.509995,234.509995,5104300,"Low",220.729996
"2757","2015_12_17",233.940002,233.389999,233.389999,3298600,"High",237.759995
"2758","2015_12_17",233.940002,233.389999,233.389999,3298600,"Low",229.809998
"2759","2015_12_18",232.889999,230.460007,230.460007,3014200,"High",235.899994
"2760","2015_12_18",232.889999,230.460007,230.460007,3014200,"Low",229.289993
"2761","2015_12_21",231.690002,232.559998,232.559998,1953200,"High",235.830002
"2762","2015_12_21",231.690002,232.559998,232.559998,1953200,"Low",231.080002
"2763","2015_12_22",234.990005,229.949997,229.949997,1961500,"High",236.550003
"2764","2015_12_22",234.990005,229.949997,229.949997,1961500,"Low",229.630005
"2765","2015_12_23",232.179993,229.699997,229.699997,1555000,"High",233.449997
"2766","2015_12_23",232.179993,229.699997,229.699997,1555000,"Low",228.130005
"2767","2015_12_24",230.559998,230.570007,230.570007,708000,"High",231.880005
"2768","2015_12_24",230.559998,230.570007,230.570007,708000,"Low",228.279999
"2769","2015_12_28",231.490005,228.949997,228.949997,1901300,"High",231.979996
"2770","2015_12_28",231.490005,228.949997,228.949997,1901300,"Low",225.539993
"2771","2015_12_29",230.059998,237.190002,237.190002,2406300,"High",237.720001
"2772","2015_12_29",230.059998,237.190002,237.190002,2406300,"Low",229.550003
"2773","2015_12_30",236.600006,238.089996,238.089996,3697900,"High",243.630005
"2774","2015_12_30",236.600006,238.089996,238.089996,3697900,"Low",235.669998
"2775","2015_12_31",238.509995,240.009995,240.009995,2715000,"High",243.449997
"2776","2015_12_31",238.509995,240.009995,240.009995,2715000,"Low",238.369995
"2777","2016_1_4",230.720001,223.410004,223.410004,6827100,"High",231.380005
"2778","2016_1_4",230.720001,223.410004,223.410004,6827100,"Low",219
"2779","2016_1_5",226.360001,223.429993,223.429993,3186800,"High",226.889999
"2780","2016_1_5",226.360001,223.429993,223.429993,3186800,"Low",220
"2781","2016_1_6",220,219.039993,219.039993,3779100,"High",220.050003
"2782","2016_1_6",220,219.039993,219.039993,3779100,"Low",215.979996
"2783","2016_1_7",214.190002,215.649994,215.649994,3554300,"High",218.440002
"2784","2016_1_7",214.190002,215.649994,215.649994,3554300,"Low",213.669998
"2785","2016_1_8",217.860001,211,211,3628100,"High",220.440002
"2786","2016_1_8",217.860001,211,211,3628100,"Low",210.770004
"2787","2016_1_11",214.009995,207.850006,207.850006,4091400,"High",214.449997
"2788","2016_1_11",214.009995,207.850006,207.850006,4091400,"Low",203
"2789","2016_1_12",211.600006,209.970001,209.970001,3091900,"High",213.740005
"2790","2016_1_12",211.600006,209.970001,209.970001,3091900,"Low",205.309998
"2791","2016_1_13",212.009995,200.309998,200.309998,4126400,"High",212.649994
"2792","2016_1_13",212.009995,200.309998,200.309998,4126400,"Low",200
"2793","2016_1_14",202.210007,206.179993,206.179993,6490700,"High",210
"2794","2016_1_14",202.210007,206.179993,206.179993,6490700,"Low",193.380005
"2795","2016_1_15",198.970001,204.990005,204.990005,5578600,"High",205.070007
"2796","2016_1_15",198.970001,204.990005,204.990005,5578600,"Low",197.25
"2797","2016_1_19",208.710007,204.720001,204.720001,4038700,"High",210.470001
"2798","2016_1_19",208.710007,204.720001,204.720001,4038700,"Low",200.779999
"2799","2016_1_20",199.399994,198.699997,198.699997,5838600,"High",201.279999
"2800","2016_1_20",199.399994,198.699997,198.699997,5838600,"Low",191.25
"2801","2016_1_21",201.550003,199.970001,199.970001,3166200,"High",203.229996
"2802","2016_1_21",201.550003,199.970001,199.970001,3166200,"Low",195.020004
"2803","2016_1_22",204.800003,202.550003,202.550003,3124100,"High",205.5
"2804","2016_1_22",204.800003,202.550003,202.550003,3124100,"Low",199.029999
"2805","2016_1_25",200.059998,196.380005,196.380005,2698700,"High",203.570007
"2806","2016_1_25",200.059998,196.380005,196.380005,2698700,"Low",195.880005
"2807","2016_1_26",196.699997,193.559998,193.559998,4964200,"High",197.820007
"2808","2016_1_26",196.699997,193.559998,193.559998,4964200,"Low",188.880005
"2809","2016_1_27",192.380005,188.070007,188.070007,3617200,"High",193.259995
"2810","2016_1_27",192.380005,188.070007,188.070007,3617200,"Low",185.770004
"2811","2016_1_28",190.789993,189.699997,189.699997,4592800,"High",191.279999
"2812","2016_1_28",190.789993,189.699997,189.699997,4592800,"Low",182.410004
"2813","2016_1_29",189.949997,191.199997,191.199997,2852300,"High",193.740005
"2814","2016_1_29",189.949997,191.199997,191.199997,2852300,"Low",188.080002
"2815","2016_2_1",188.759995,196.940002,196.940002,5297600,"High",199.520004
"2816","2016_2_1",188.759995,196.940002,196.940002,5297600,"Low",182.75
"2817","2016_2_2",192.419998,182.779999,182.779999,5773600,"High",193.119995
"2818","2016_2_2",192.419998,182.779999,182.779999,5773600,"Low",180.229996
"2819","2016_2_3",183.589996,173.479996,173.479996,7931400,"High",183.940002
"2820","2016_2_3",183.589996,173.479996,173.479996,7931400,"Low",170.179993
"2821","2016_2_4",170.699997,175.330002,175.330002,4385400,"High",175.979996
"2822","2016_2_4",170.699997,175.330002,175.330002,4385400,"Low",166.990005
"2823","2016_2_5",171.300003,162.600006,162.600006,9437600,"High",173
"2824","2016_2_5",171.300003,162.600006,162.600006,9437600,"Low",157.740005
"2825","2016_2_8",157.100006,147.990005,147.990005,9313000,"High",157.149994
"2826","2016_2_8",157.100006,147.990005,147.990005,9313000,"Low",146
"2827","2016_2_9",142.320007,148.25,148.25,8651600,"High",159.789993
"2828","2016_2_9",142.320007,148.25,148.25,8651600,"Low",141.050003
"2829","2016_2_10",150.5,143.669998,143.669998,10406500,"High",154.970001
"2830","2016_2_10",150.5,143.669998,143.669998,10406500,"Low",141.740005
"2831","2016_2_11",152,150.470001,150.470001,14252400,"High",163.259995
"2832","2016_2_11",152,150.470001,150.470001,14252400,"Low",147
"2833","2016_2_12",155,151.039993,151.039993,7235800,"High",157.009995
"2834","2016_2_12",155,151.039993,151.039993,7235800,"Low",143.699997
"2835","2016_2_16",158.699997,155.169998,155.169998,5593800,"High",162.949997
"2836","2016_2_16",158.699997,155.169998,155.169998,5593800,"Low",154.110001
"2837","2016_2_17",159,168.679993,168.679993,5825200,"High",169.339996
"2838","2016_2_17",159,168.679993,168.679993,5825200,"Low",156.679993
"2839","2016_2_18",172.419998,166.770004,166.770004,3887600,"High",172.949997
"2840","2016_2_18",172.419998,166.770004,166.770004,3887600,"Low",164.770004
"2841","2016_2_19",163.660004,166.580002,166.580002,2959400,"High",167.490005
"2842","2016_2_19",163.660004,166.580002,166.580002,2959400,"Low",162.5
"2843","2016_2_22",170.119995,177.740005,177.740005,5060100,"High",178.910004
"2844","2016_2_22",170.119995,177.740005,177.740005,5060100,"Low",169.850006
"2845","2016_2_23",176.160004,177.210007,177.210007,5984400,"High",181.729996
"2846","2016_2_23",176.160004,177.210007,177.210007,5984400,"Low",173.679993
"2847","2016_2_24",172.75,179,179,5395600,"High",179.5
"2848","2016_2_24",172.75,179,179,5395600,"Low",167.839996
"2849","2016_2_25",178.649994,187.429993,187.429993,5750700,"High",188.520004
"2850","2016_2_25",178.649994,187.429993,187.429993,5750700,"Low",175.199997
"2851","2016_2_26",188.699997,190.339996,190.339996,6065100,"High",192
"2852","2016_2_26",188.699997,190.339996,190.339996,6065100,"Low",185
"2853","2016_2_29",192.399994,191.929993,191.929993,4499000,"High",196.350006
"2854","2016_2_29",192.399994,191.929993,191.929993,4499000,"Low",189.220001
"2855","2016_3_1",194.25,186.350006,186.350006,6712200,"High",195.949997
"2856","2016_3_1",194.25,186.350006,186.350006,6712200,"Low",182.699997
"2857","2016_3_2",183.729996,188.339996,188.339996,4862400,"High",188.520004
"2858","2016_3_2",183.729996,188.339996,188.339996,4862400,"Low",181.5
"2859","2016_3_3",188.279999,195.740005,195.740005,4829000,"High",197.419998
"2860","2016_3_3",188.279999,195.740005,195.740005,4829000,"Low",184.220001
"2861","2016_3_4",198,201.039993,201.039993,6489100,"High",204.029999
"2862","2016_3_4",198,201.039993,201.039993,6489100,"Low",197.5
"2863","2016_3_7",197.679993,205.289993,205.289993,5329400,"High",209.699997
"2864","2016_3_7",197.679993,205.289993,205.289993,5329400,"Low",197.399994
"2865","2016_3_8",203.5,202.600006,202.600006,4178700,"High",207.5
"2866","2016_3_8",203.5,202.600006,202.600006,4178700,"Low",202.199997
"2867","2016_3_9",204.520004,208.720001,208.720001,3208600,"High",209.369995
"2868","2016_3_9",204.520004,208.720001,208.720001,3208600,"Low",202.789993
"2869","2016_3_10",210,205.179993,205.179993,5192500,"High",213.289993
"2870","2016_3_10",210,205.179993,205.179993,5192500,"Low",200.669998
"2871","2016_3_11",207.929993,207.5,207.5,3343100,"High",209.419998
"2872","2016_3_11",207.929993,207.5,207.5,3343100,"Low",205.330002
"2873","2016_3_14",212.649994,215.149994,215.149994,4065700,"High",216.720001
"2874","2016_3_14",212.649994,215.149994,215.149994,4065700,"Low",210.639999
"2875","2016_3_15",214.270004,218.339996,218.339996,3180500,"High",218.970001
"2876","2016_3_15",214.270004,218.339996,218.339996,3180500,"Low",211.5
"2877","2016_3_16",218,221.929993,221.929993,3516700,"High",222.580002
"2878","2016_3_16",218,221.929993,221.929993,3516700,"Low",217.020004
"2879","2016_3_17",221.470001,226.380005,226.380005,3782900,"High",228.5
"2880","2016_3_17",221.470001,226.380005,226.380005,3782900,"Low",220
"2881","2016_3_18",229.100006,232.740005,232.740005,4711800,"High",234.479996
"2882","2016_3_18",229.100006,232.740005,232.740005,4711800,"Low",228.059998
"2883","2016_3_21",235.339996,238.320007,238.320007,5307800,"High",239.880005
"2884","2016_3_21",235.339996,238.320007,238.320007,5307800,"Low",235
"2885","2016_3_22",237.210007,234.240005,234.240005,4316000,"High",238.990005
"2886","2016_3_22",237.210007,234.240005,234.240005,4316000,"Low",232.559998
"2887","2016_3_23",232.369995,222.580002,222.580002,4948800,"High",234.729996
"2888","2016_3_23",232.369995,222.580002,222.580002,4948800,"Low",222.029999
"2889","2016_3_24",215.779999,227.75,227.75,4960900,"High",228.889999
"2890","2016_3_24",215.779999,227.75,227.75,4960900,"Low",215
"2891","2016_3_28",231.610001,230.259995,230.259995,3925700,"High",234.809998
"2892","2016_3_28",231.610001,230.259995,230.259995,3925700,"Low",225
"2893","2016_3_29",229.889999,230.130005,230.130005,4014300,"High",232.380005
"2894","2016_3_29",229.889999,230.130005,230.130005,4014300,"Low",225.330002
"2895","2016_3_30",235.089996,226.889999,226.889999,4033000,"High",235.5
"2896","2016_3_30",235.089996,226.889999,226.889999,4033000,"Low",226.5
"2897","2016_3_31",229.339996,229.770004,229.770004,8012900,"High",237.419998
"2898","2016_3_31",229.339996,229.770004,229.770004,8012900,"Low",225.009995
"2899","2016_4_1",244.830002,237.589996,237.589996,15997500,"High",247.899994
"2900","2016_4_1",244.830002,237.589996,237.589996,15997500,"Low",233.25
"2901","2016_4_4",249.119995,246.990005,246.990005,13475300,"High",252.119995
"2902","2016_4_4",249.119995,246.990005,246.990005,13475300,"Low",243.639999
"2903","2016_4_5",240.5,255.470001,255.470001,9948700,"High",256.559998
"2904","2016_4_5",240.5,255.470001,255.470001,9948700,"Low",240
"2905","2016_4_6",253.970001,265.420013,265.420013,11705500,"High",267.73999
"2906","2016_4_6",253.970001,265.420013,265.420013,11705500,"Low",253.449997
"2907","2016_4_7",266.450012,257.200012,257.200012,8856200,"High",269.339996
"2908","2016_4_7",266.450012,257.200012,257.200012,8856200,"Low",254.509995
"2909","2016_4_8",260.5,250.070007,250.070007,7363900,"High",260.820007
"2910","2016_4_8",260.5,250.070007,250.070007,7363900,"Low",248.020004
"2911","2016_4_11",251,249.919998,249.919998,9161700,"High",258.98999
"2912","2016_4_11",251,249.919998,249.919998,9161700,"Low",245.300003
"2913","2016_4_12",249.5,247.820007,247.820007,5763200,"High",251.800003
"2914","2016_4_12",249.5,247.820007,247.820007,5763200,"Low",243.630005
"2915","2016_4_13",248.509995,254.529999,254.529999,4925600,"High",255.5
"2916","2016_4_13",248.509995,254.529999,254.529999,4925600,"Low",247.330002
"2917","2016_4_14",253,251.860001,251.860001,4132200,"High",256.839996
"2918","2016_4_14",253,251.860001,251.860001,4132200,"Low",251.050003
"2919","2016_4_15",251.309998,254.509995,254.509995,3752400,"High",254.600006
"2920","2016_4_15",251.309998,254.509995,254.509995,3752400,"Low",249.119995
"2921","2016_4_18",252.229996,253.880005,253.880005,4271400,"High",258.309998
"2922","2016_4_18",252.229996,253.880005,253.880005,4271400,"Low",251.660004
"2923","2016_4_19",253.119995,247.369995,247.369995,6357500,"High",254.369995
"2924","2016_4_19",253.119995,247.369995,247.369995,6357500,"Low",241.25
"2925","2016_4_20",246.259995,249.970001,249.970001,5194100,"High",253.660004
"2926","2016_4_20",246.259995,249.970001,249.970001,5194100,"Low",241.5
"2927","2016_4_21",248.990005,248.289993,248.289993,2783100,"High",250.899994
"2928","2016_4_21",248.990005,248.289993,248.289993,2783100,"Low",246.910004
"2929","2016_4_22",248.889999,253.75,253.75,3786300,"High",254
"2930","2016_4_22",248.889999,253.75,253.75,3786300,"Low",245.710007
"2931","2016_4_25",253.009995,251.820007,251.820007,3670300,"High",257.380005
"2932","2016_4_25",253.009995,251.820007,251.820007,3670300,"Low",250.759995
"2933","2016_4_26",252.050003,253.740005,253.740005,3223800,"High",255.729996
"2934","2016_4_26",252.050003,253.740005,253.740005,3223800,"Low",249.389999
"2935","2016_4_27",252.75,251.470001,251.470001,3205800,"High",255
"2936","2016_4_27",252.75,251.470001,251.470001,3205800,"Low",249.399994
"2937","2016_4_28",249.850006,247.710007,247.710007,2519000,"High",253.429993
"2938","2016_4_28",249.850006,247.710007,247.710007,2519000,"Low",247.440002
"2939","2016_4_29",248.139999,240.759995,240.759995,5413800,"High",248.429993
"2940","2016_4_29",248.139999,240.759995,240.759995,5413800,"Low",237.809998
"2941","2016_5_2",241.5,241.800003,241.800003,3843900,"High",243.190002
"2942","2016_5_2",241.5,241.800003,241.800003,3843900,"Low",234.820007
"2943","2016_5_3",237.360001,232.320007,232.320007,4302200,"High",238.910004
"2944","2016_5_3",237.360001,232.320007,232.320007,4302200,"Low",231.619995
"2945","2016_5_4",230.289993,222.559998,222.559998,8700500,"High",234.460007
"2946","2016_5_4",230.289993,222.559998,222.559998,8700500,"Low",220.399994
"2947","2016_5_5",228.460007,211.529999,211.529999,11254800,"High",228.639999
"2948","2016_5_5",228.460007,211.529999,211.529999,11254800,"Low",209.789993
"2949","2016_5_6",210.869995,214.929993,214.929993,5685200,"High",216.369995
"2950","2016_5_6",210.869995,214.929993,214.929993,5685200,"Low",208.110001
"2951","2016_5_9",215.720001,208.919998,208.919998,4776400,"High",216.149994
"2952","2016_5_9",215.720001,208.919998,208.919998,4776400,"Low",206.800003
"2953","2016_5_10",207.550003,208.690002,208.690002,4070600,"High",209.470001
"2954","2016_5_10",207.550003,208.690002,208.690002,4070600,"Low",205
"2955","2016_5_11",207.589996,208.960007,208.960007,5161900,"High",215.479996
"2956","2016_5_11",207.589996,208.960007,208.960007,5161900,"Low",206.050003
"2957","2016_5_12",211.440002,207.279999,207.279999,3650500,"High",211.669998
"2958","2016_5_12",211.440002,207.279999,207.279999,3650500,"Low",203.660004
"2959","2016_5_13",207.779999,207.610001,207.610001,2822800,"High",211.199997
"2960","2016_5_13",207.779999,207.610001,207.610001,2822800,"Low",206.699997
"2961","2016_5_16",208.149994,208.289993,208.289993,2949400,"High",213.149994
"2962","2016_5_16",208.149994,208.289993,208.289993,2949400,"Low",207.919998
"2963","2016_5_17",209.050003,204.660004,204.660004,2843600,"High",209.820007
"2964","2016_5_17",209.050003,204.660004,204.660004,2843600,"Low",204.020004
"2965","2016_5_18",209.149994,211.169998,211.169998,5617500,"High",215.309998
"2966","2016_5_18",209.149994,211.169998,211.169998,5617500,"Low",207.75
"2967","2016_5_19",213.619995,215.210007,215.210007,6866300,"High",216.789993
"2968","2016_5_19",213.619995,215.210007,215.210007,6866300,"Low",207.300003
"2969","2016_5_20",216.990005,220.279999,220.279999,9007100,"High",220.550003
"2970","2016_5_20",216.990005,220.279999,220.279999,9007100,"Low",216.350006
"2971","2016_5_23",219.869995,216.220001,216.220001,5102500,"High",222.600006
"2972","2016_5_23",219.869995,216.220001,216.220001,5102500,"Low",215.860001
"2973","2016_5_24",216.600006,217.910004,217.910004,3013800,"High",218.740005
"2974","2016_5_24",216.600006,217.910004,217.910004,3013800,"Low",215.179993
"2975","2016_5_25",217.910004,219.580002,219.580002,3126800,"High",221.360001
"2976","2016_5_25",217.910004,219.580002,219.580002,3126800,"Low",216.509995
"2977","2016_5_26",220.5,225.119995,225.119995,4072400,"High",225.259995
"2978","2016_5_26",220.5,225.119995,225.119995,4072400,"Low",219.050003
"2979","2016_5_27",224.990005,223.039993,223.039993,3650300,"High",225.929993
"2980","2016_5_27",224.990005,223.039993,223.039993,3650300,"Low",220.75
"2981","2016_5_31",223.039993,223.229996,223.229996,2789000,"High",224.75
"2982","2016_5_31",223.039993,223.229996,223.229996,2789000,"Low",221.5
"2983","2016_6_1",221.479996,219.559998,219.559998,2982700,"High",222.399994
"2984","2016_6_1",221.479996,219.559998,219.559998,2982700,"Low",216.889999
"2985","2016_6_2",219.589996,218.960007,218.960007,2032800,"High",219.910004
"2986","2016_6_2",219.589996,218.960007,218.960007,2032800,"Low",217.110001
"2987","2016_6_3",220,218.990005,218.990005,2229000,"High",221.940002
"2988","2016_6_3",220,218.990005,218.990005,2229000,"Low",218.009995
"2989","2016_6_6",218,220.679993,220.679993,2249500,"High",220.899994
"2990","2016_6_6",218,220.679993,220.679993,2249500,"Low",215.449997
"2991","2016_6_7",222.240005,232.339996,232.339996,6213600,"High",234.440002
"2992","2016_6_7",222.240005,232.339996,232.339996,6213600,"Low",221.520004
"2993","2016_6_8",233.800003,235.520004,235.520004,5972000,"High",240.850006
"2994","2016_6_8",233.800003,235.520004,235.520004,5972000,"Low",232.610001
"2995","2016_6_9",234.979996,229.360001,229.360001,4492100,"High",235.330002
"2996","2016_6_9",234.979996,229.360001,229.360001,4492100,"Low",227.059998
"2997","2016_6_10",227.389999,218.789993,218.789993,6026600,"High",227.970001
"2998","2016_6_10",227.389999,218.789993,218.789993,6026600,"Low",218.419998
"2999","2016_6_13",219.5,217.869995,217.869995,4193000,"High",225.770004
"3000","2016_6_13",219.5,217.869995,217.869995,4193000,"Low",217.660004
"3001","2016_6_14",218.880005,214.960007,214.960007,3580200,"High",222.199997
"3002","2016_6_14",218.880005,214.960007,214.960007,3580200,"Low",212.529999
"3003","2016_6_15",216.949997,217.699997,217.699997,2908500,"High",221.899994
"3004","2016_6_15",216.949997,217.699997,217.699997,2908500,"Low",215.130005
"3005","2016_6_16",217.419998,217.929993,217.929993,2440300,"High",218.039993
"3006","2016_6_16",217.419998,217.929993,217.929993,2440300,"Low",213.5
"3007","2016_6_17",217.809998,215.470001,215.470001,3112600,"High",219.990005
"3008","2016_6_17",217.809998,215.470001,215.470001,3112600,"Low",214.5
"3009","2016_6_20",219.5,219.699997,219.699997,3555500,"High",223.75
"3010","2016_6_20",219.5,219.699997,219.699997,3555500,"Low",218.229996
"3011","2016_6_21",220.679993,219.610001,219.610001,4529000,"High",222.570007
"3012","2016_6_21",220.679993,219.610001,219.610001,4529000,"Low",218.809998
"3013","2016_6_22",199.470001,196.660004,196.660004,23742400,"High",205.949997
"3014","2016_6_22",199.470001,196.660004,196.660004,23742400,"Low",195.75
"3015","2016_6_23",195.690002,196.399994,196.399994,10130700,"High",197.550003
"3016","2016_6_23",195.690002,196.399994,196.399994,10130700,"Low",192.130005
"3017","2016_6_24",190.050003,193.149994,193.149994,7026500,"High",195.119995
"3018","2016_6_24",190.050003,193.149994,193.149994,7026500,"Low",189.729996
"3019","2016_6_27",190.860001,198.550003,198.550003,7205400,"High",198.809998
"3020","2016_6_27",190.860001,198.550003,198.550003,7205400,"Low",187.869995
"3021","2016_6_28",201.889999,201.789993,201.789993,6212400,"High",204.050003
"3022","2016_6_28",201.889999,201.789993,201.789993,6212400,"Low",199.410004
"3023","2016_6_29",205.130005,210.190002,210.190002,5994900,"High",211.779999
"3024","2016_6_29",205.130005,210.190002,210.190002,5994900,"Low",203
"3025","2016_6_30",212.970001,212.279999,212.279999,4843100,"High",213.5
"3026","2016_6_30",212.970001,212.279999,212.279999,4843100,"Low",209.020004
"3027","2016_7_1",206.139999,216.5,216.5,5400000,"High",218.240005
"3028","2016_7_1",206.139999,216.5,216.5,5400000,"Low",206
"3029","2016_7_5",209.729996,213.979996,213.979996,5175300,"High",214.539993
"3030","2016_7_5",209.729996,213.979996,213.979996,5175300,"Low",208
"3031","2016_7_6",210,214.440002,214.440002,4919900,"High",215.229996
"3032","2016_7_6",210,214.440002,214.440002,4919900,"Low",209
"3033","2016_7_7",213.100006,215.940002,215.940002,3612000,"High",218.119995
"3034","2016_7_7",213.100006,215.940002,215.940002,3612000,"Low",213.009995
"3035","2016_7_8",217.800003,216.779999,216.779999,4074800,"High",219.809998
"3036","2016_7_8",217.800003,216.779999,216.779999,4074800,"Low",214.5
"3037","2016_7_11",219.960007,224.779999,224.779999,5429800,"High",226.779999
"3038","2016_7_11",219.960007,224.779999,224.779999,5429800,"Low",219.509995
"3039","2016_7_12",224.100006,224.649994,224.649994,4571300,"High",227.5
"3040","2016_7_12",224.100006,224.649994,224.649994,4571300,"Low",223.220001
"3041","2016_7_13",225.5,222.529999,222.529999,3567100,"High",225.589996
"3042","2016_7_13",225.5,222.529999,222.529999,3567100,"Low",220.289993
"3043","2016_7_14",223.119995,221.529999,221.529999,2675800,"High",224.940002
"3044","2016_7_14",223.119995,221.529999,221.529999,2675800,"Low",221.050003
"3045","2016_7_15",222.520004,220.399994,220.399994,2234200,"High",222.75
"3046","2016_7_15",222.520004,220.399994,220.399994,2234200,"Low",219.639999
"3047","2016_7_18",219.639999,226.25,226.25,3412100,"High",227.089996
"3048","2016_7_18",219.639999,226.25,226.25,3412100,"Low",218.300003
"3049","2016_7_19",225,225.259995,225.259995,3115100,"High",229.100006
"3050","2016_7_19",225,225.259995,225.259995,3115100,"Low",224.75
"3051","2016_7_20",226.470001,228.360001,228.360001,2568500,"High",229.800003
"3052","2016_7_20",226.470001,228.360001,228.360001,2568500,"Low",225
"3053","2016_7_21",226,220.5,220.5,4428700,"High",227.850006
"3054","2016_7_21",226,220.5,220.5,4428700,"Low",219.100006
"3055","2016_7_22",221.990005,222.270004,222.270004,2579700,"High",224.5
"3056","2016_7_22",221.990005,222.270004,222.270004,2579700,"Low",218.880005
"3057","2016_7_25",222.270004,230.009995,230.009995,4490700,"High",231.389999
"3058","2016_7_25",222.270004,230.009995,230.009995,4490700,"Low",221.369995
"3059","2016_7_26",227.690002,229.509995,229.509995,3430000,"High",230
"3060","2016_7_26",227.690002,229.509995,229.509995,3430000,"Low",225.300003
"3061","2016_7_27",229.339996,228.490005,228.490005,2889000,"High",233.360001
"3062","2016_7_27",229.339996,228.490005,228.490005,2889000,"Low",226.919998
"3063","2016_7_28",227.949997,230.610001,230.610001,2419100,"High",230.759995
"3064","2016_7_28",227.949997,230.610001,230.610001,2419100,"Low",226.600006
"3065","2016_7_29",230.699997,234.789993,234.789993,3070800,"High",235.279999
"3066","2016_7_29",230.699997,234.789993,234.789993,3070800,"Low",230.240005
"3067","2016_8_1",235.5,230.009995,230.009995,4016300,"High",236.630005
"3068","2016_8_1",235.5,230.009995,230.009995,4016300,"Low",229.380005
"3069","2016_8_2",229.369995,227.199997,227.199997,3934400,"High",229.869995
"3070","2016_8_2",229.369995,227.199997,227.199997,3934400,"Low",221.399994
"3071","2016_8_3",227.369995,225.789993,225.789993,3887800,"High",229.699997
"3072","2016_8_3",227.369995,225.789993,225.789993,3887800,"Low",224.210007
"3073","2016_8_4",225.690002,230.610001,230.610001,4147000,"High",230.860001
"3074","2016_8_4",225.690002,230.610001,230.610001,4147000,"Low",222.050003
"3075","2016_8_5",230,230.029999,230.029999,3205200,"High",232
"3076","2016_8_5",230,230.029999,230.029999,3205200,"Low",227.399994
"3077","2016_8_8",228,226.160004,226.160004,2263600,"High",229.600006
"3078","2016_8_8",228,226.160004,226.160004,2263600,"Low",226.089996
"3079","2016_8_9",226.820007,229.080002,229.080002,2207800,"High",231.539993
"3080","2016_8_9",226.820007,229.080002,229.080002,2207800,"Low",226.649994
